codigo_postal;ciudad
17814;El Solei
17820;Lio
17820;Banyoles
17820;Puigpalter
17830;Mieres
17830;El Torn
17830;Ventajol
17830;RuãTlles
17830;El Collell
17830;Brugaroles
17830;El Samunta De Baix
17830;El Samunta De Dalt
17831;Briolf
17831;Falgons
17831;Sant Marti De Campmajor
17831;Sant Miquel De Campmajor
17832;Brunso
17832;Martis
17832;Pompia
17832;Vilert
17832;Borrell
17832;Crespia
17832;Portell
17832;Batllori
17832;Santenys
17832;Esponella
17832;Les Anglades
17832;Les Caselles
17832;Llavanera (Ayto Crespia)
17832;Pedrinya (Ajuntament Crespia)
17833;Melianta
17833;Vilademi
17833;La Farres
17833;Vilavenut
17833;Figueroles
17833;Fontcoberta
17833;Sector Ollers
17833;Veinat D´En Deri
17833;Veinat D´En Faras
17834;Camos
17834;Pujarnol
17834;Mianegues
17834;Porqueres
17834;El Mas Usall
17834;Santa Maria De Camos
17834;Sant Vicenã‡ De Camos
17834;Usall (Ayto Porqueres)
17840;Sarria De Ter
17840;Pueblo Sarria De Dalt
17843;Mota, La, Pueblo
17843;Palol De Revardit
17843;Pueblo Riudellots De La Creu
17844;Sords
17844;Borgonya
17844;Puigenma
17844;Sector Corts
17844;Cornella Del Terri
17844;Pujals Dels Pagesos
17844;Pujals Dels Cavallers
17845;Ravos Del Terri
17845;Sant Andreu Del Terri
17845;Santa Llogaia Del Terri
17846;Mata
17850;Beuda
17850;Fares
17850;Besalu
17850;Palera
17850;JuãNya
17850;La Miana
17850;Aussinya
17850;Lligorda
17850;Sant Ferriol
17851;Llorens
17851;Seguero
17851;Bruguers
17851;Dosquers
17851;Jonqueres
17851;Vilarrodona
17851;Les Carreres
17851;El Pla De Baix
17851;El Pla De Dalt
17851;Maia De Montcal
17851;Usall (Ayto Maia)
17851;La Riera (Ayto Maia Moncal)
17852;Baio
17852;Casals
17852;Serinya
17852;La Sellera De Mont
17852;Buscaros (Ayto Serinya)
17853;Tapioles
17853;Tortella
17853;El Guilar
17853;Argelaguer
17853;Sant Sebastia
17853;Santa Magdalena
17853;Sales De Llierca
17853;Sant Antoni (Tortella)
17853;Sant Miquel De Monteia
17853;Hostal Nou De Llierca, L´
17854;Can Coma
17854;Hostalnou, L´
17854;Sant Jaume De Llierca
17855;Sadernes
17855;Veinat De Cos
17855;Pueblo Montagut
17855;Veinat D´Angles
17855;Veinat De Fluvia
17855;Veinat De Vilars
17855;Veinat De Carrera
17855;Veinat De Llierca
17855;Veinat De Torralles
17855;Veinat De Sant Eudald
17856;Oix
17856;Monars
17856;Talaixa
17856;Sant Miquel De Pera
17856;Castellfollit De La Roca
17856;Santa Barbara De Pruneres
17857;Reco
17857;Beguda
17857;Rusinyol
17857;Pla Magre
17857;Aiguanegra
17857;Sant Abdon
17857;Sant Cosme
17857;Pla De Baix
17857;Pla De Dalt
17857;Costa Cau I Vives
17857;Sant Joan Les Fonts
17857;La Canya (Ajuntament De Sant Joan Les Fonts)
17857;Poca Farina (Ajuntament De Sant Joan Les Fonts)
17858;Capsec
17858;Llocalou
17858;Vall Del Bac
17858;Castellar De La Montanya
17858;Sant Andreu De Socarrats
17858;La Canya (Ayto Vall Bianya)
17860;Comafreda
17860;Baga Amunt
17860;Baga Avall
17860;Solei Amunt
17860;Solei Avall
17860;La Colonia Jordana
17860;La Colonia Llaudet
17860;Sant Joan De Les Abadesses
17861;Ogassa
17861;Sant Marti D´Ogassa
17861;Sant Julia De Saltor
17861;Sant Marti De Surroca
17862;Puigsec
17862;Les Domes
17862;La Taverna
17862;Solana Amunt
17862;Solana Avall
17862;Vallfogona De Ripolles
17862;La Baga Amunt (O De Dalt)
17862;La Baga Avall (O De Baix)
17863;Sant Bernabe De Les Tenes
17864;Sant Pau De Seguries
17865;La Ral
17866;La Colonia Estevenell
17867;Beget
17867;Bolos
17867;Llierca
17867;Salarsa
17867;Bestraca
17867;Camprodon
17867;Cavallera
17867;Rocabruna
17867;Creixenturri
17867;Freixenet De Dalt
17868;Mollo
17868;Fabert
17868;Favars
17868;Graells
17868;Moixons
17868;Riberal
17868;Can Sola
17868;Espinavell
17868;La Ginestosa
17869;Abella
17869;Llebro
17869;El Cros
17869;Catllar
17869;Llanars
17869;Espinalba
17869;El Llanares
17869;Feitus De Dalt
17869;Tregura De Baix
17869;Tregura De Dalt
17869;Vilallonga De Ter
17869;Veinat De Comalets
17869;Veinat De Vallvigil
17869;El Riberal De Faitus
17869;Setcases (Municipio)
17869;La Roca (Ayto Vilallonga)
18001;Granada
18002;Granada
18003;Granada
18004;Granada
18005;Granada
18006;Granada
18007;Granada
18008;Granada
18009;Granada
18010;Granada
18011;Granada
18012;Granada
18013;Granada
18014;Granada
18015;Granada
18070;Granada Correos-Telegrafos
18071;Granada Organismos Oficiales
18080;Granada Apartados Particulares Y Lista
18100;Armilla
18101;Belicena
18110;Las Gabias
18110;Gabia La Chica
18110;Gabia La Grande
18120;Alhama De Granada
18126;El Turro
18126;Arenas Del Rey
18127;Jatar
18127;Fornes
18127;Jayena
18128;Zafarraya
18128;El Almendral
18128;Pilas De Algaida
18128;Ventas De Zafarraya
18129;Cacin
18129;Pantano Bermejales
18129;Santa Cruz Del Comercio
18130;La Mala
18130;Escuzar
18131;Acula
18131;Ventas De Huelma
18132;Agron
18140;La Zubia
18150;Gojar
18151;Ogijares
18152;Dilar
18160;Maitena
18160;Guejar Sierra
18170;Jun
18170;Alfacar
18179;Viznar
18179;Alfaguara
18180;Diezma
18181;Darro
18181;Sillar Baja
18181;Los Villares
18181;Venta Del Molinillo
18182;El Fargue
18183;Huetor De Santillan
18184;Beas De Granada
18190;Cenes De La Vega
18190;Lancha Del Genil
18191;Canales
18191;Pinos Genil
18192;Dudar
18192;Quentar
18193;Purchil
18193;Monachil
18194;Hijar
18194;Ambroz
18194;Cullar Vega
18194;Churriana De La Vega
18195;Guajar Alto
18195;Los Guajares
18195;Guajar Fondon
18195;Guajar Faraguit
18196;Sierra Nevada
18197;Nivar
18197;Guevejar
18197;Pulianas
18197;Pulianillas
18197;Cogollos Vega
18198;Huetor Vega
18198;Barrio De Monachil
18199;Cajar
18200;Maracena
18210;Peligros
18220;Albolote
18230;Atarfe
18240;Pinos Puente
18247;Moclin
18248;Tiena
18248;Olivares
18249;Tozar
18249;Limones
18249;Trujillos
18249;Puerto Lope
18250;Valderrubio
18260;Illora
18260;Alhondiguilla
18270;Lojilla
18270;Montefrio
18270;Cortijo De Baratas
18270;Cortijo De La Orozca
18270;Cortijo De Los Gitanos
18280;Algarinejo
18290;Calicasas
18290;Caparacena
18290;El Chaparral
18291;Anzola
18291;Zujaira
18291;Casa Nueva
18292;Balneario De Santa Elvira
18293;Obeilar
18293;Escoznar
18293;Molino Del Rey
18295;Fuente De Cesna
18300;Loja
18300;Barriada Esperanza
18310;Salar
18311;Zagra
18311;La Viña
18311;Ventorros De San Jose
18312;Santa Barbara
18312;Ventorros De Balerma
18312;Ventorros De La Laguna
18313;Riofrio
18314;Fuente Camacho
18314;Cuesta De La Palma
18320;Santafe
18327;Lachar
18328;Loreto
18328;Peñuelas
18328;Fuensanta
18328;Trasmulas
18329;El Jau
18329;Chimeneas
18329;Castillo Tajarja
18330;Chauchina
18330;Pedro Ruiz
18330;Sierra Elvira
18339;Cijuela
18339;Romilla
18340;La Paz
18340;Fuente Vaqueros
18350;Alomartes
18360;Huetor Tajar
18369;Villanueva De Mesias
18370;El Turro (2)
18370;Moraleda De Zafayona
18380;Tocon
18380;Tocon, De, Estacion
18381;Bracana
18400;Orgiva
18410;Bayacar
18410;Carataunas
18410;Soportujar
18411;Pampaneira
18412;Bubion
18413;Capileira
18414;Pitres
18415;Portugos
18416;Atalbeitar
18416;Ferreirola
18416;Mecina Fondales
18417;Trevelez
18418;Cañar
18418;Tijola
18418;Las Barreras
18418;Los Tablones
18418;Los Agustines
18420;Lanjaron
18430;Torvizcon
18438;Almegijar
18439;Nieles
18439;Notaez
18439;Castaras
18440;Cadiar
18448;Yator
18448;Narila
18449;Timar
18449;Lobras
18450;Golco
18450;Mecina Bombaron
18451;Alcutar
18451;Berchules
18452;Juviles
18460;Yegen
18470;Valor
18470;Nechite
18470;Mecina Alfahar
18480;Ugijar
18490;Murtas
18491;Turon
18492;Cojayar
18492;Jorairatar
18492;Mecina Tedel
18494;Jubar
18494;Cherin
18494;Picena
18494;Laroles
18494;Mairena
18495;Los Montoros
18500;Guadix
18510;Benalua
18511;Charches
18511;Esfiliana
18511;Rambla Del Agua
18511;Alcudia De Guadix
18512;Dolar
18512;Hueneja
18512;Huertezuela
18512;La Calahorra
18513;Ferreira
18514;Aldeire
18515;Belerda
18515;Fonelas
18515;El Bejarin
18516;Lugros
18516;Policar
18516;Beas De Guadix
18516;Marchal De Guadix
18517;Lopera
18517;La Peza
18517;Cortes Y Graena
18517;Tocon De Quentar
18517;Graena (Balneario)
18518;Albuñan
18518;Alquife
18518;Lanteira
18518;Cogollos De Guadix
18518;Jerez Del Marquesado
18519;Paulenca
18519;Purullena
18520;Alamedilla
18530;Pedro Martinez
18538;Alicun De Ortega
18538;Dehesas De Guadix
18539;Villanueva De Las Torres
18540;Moreda
18540;Huelago
18540;Morelabor
18540;Delgadillo
18540;Laborcillas
18550;Iznalloz
18560;Guadahortuna
18561;Montegicar
18562;Bogarre
18563;Gobernador
18563;Torre Cardela
18564;Colomera
18564;Montillana
18564;Benalua De Las Villas
18565;Campotejar
18567;Domingo Perez
18567;Dehesas Viejas
18567;Ventas De Andar
18568;Piñar
18570;Deifontes
18600;Motril
18610;Lobres
18611;Molvizar
18611;Ventillas
18612;Itrabo
18613;El Varadero
18614;Lujar
18614;Gualchos
18614;Los Carlos
18614;La Garnatilla
18616;Lagos
18616;Gorgoracha
18620;Alhendin
18630;Otura
18640;Padul
18650;Durcal
18656;Chite
18656;Lecrin
18656;Talara
18656;Murchas
18656;Mondujar
18657;Acequias
18657;Niguelas
18658;Melegis
18658;Saleres
18658;El Valle
18658;Restabal
18658;Pinos Del Valle
18659;Conchar
18659;Cozvijar
18659;Marchena
18659;Villamena
18659;Albuñuelas
18660;Izbor
18660;Beznar
18670;Velez De Benaudalla
18680;Salobreña
18680;Caleta De Salobreña
18690;Velilla
18690;Almuñecar
18690;Pozuelo, El, Camping
18697;La Herradura
18698;Otivar
18699;Jete
18699;Lentegi
18700;Albuñol
18708;Albondon
18709;Cortijo Bajo
18710;Olias
18710;Bargis
18710;Alcazar
18710;Polopos
18710;Alfornon
18710;Fregenite
18711;Rubite
18713;Sorvilan
18720;Torrenueva
18730;Carchuna
18730;Calahonda
18740;Castell De Ferro
18750;Melicena
18750;La Mamola
18750;Haza Del Trigo
18750;Castillo De Baños
18760;La Rabita
18770;El Pozuelo
18800;Baza
18810;Caniles
18811;Zujar
18812;Freila
18813;Cuevas Del Campo
18814;La Teja
18814;Los Laneros
18814;Las Cucharetas
18814;Cortes De Baza
18815;Campo Camara
18816;Cebas
18816;Fatima
18816;Almontaras
18816;Fuente Vera
18816;Castril De La Peña
18817;Benamaurel
18817;Cuevas De Puente Arriba
18818;Castillejar
18818;Los Carriones
18819;Balax
18819;Rio De Baza
18819;Las Juntas (Zujar)
18820;Bugejar
18820;Puebla Don Fadrique
18829;Almaciles
18830;Huescar
18830;San Clemente Del Guardar
18840;Galera
18849;La Alqueria
18850;Cullar
18858;Orce
18858;Fuente Nueva
18858;Ventas Micena
18859;Matian
18859;Pulpite
18859;Venta Quemada
18859;Las Vertientes
18860;Baul
18860;Bacor
18860;Balcones
18870;Gor
18870;Cenascuras
18879;Royo Del Serval
18879;Las Juntas (Gor)
18880;Hernan Valle
18890;Gorafe
18890;Los Charcones
18890;Rambla De Valdiquin
18891;Jamula
18891;El Margen
18891;El Charcon
18891;La Amarguilla
18891;Venta Del Peral
19001;Guadalajara
19002;Guadalajara
19003;Guadalajara
19004;Guadalajara
19005;Guadalajara
19070;Guadalajara Correos-Telegrafos
19071;Guadalajara Organismos Oficiales
19080;Guadalajara Apartados Particulares Y Lista
19100;Pastrana
19110;Mondejar
19111;Yebra
19112;Albares
19112;Pozo De Almoguera
19113;Fuentenovilla
19114;Mazuecos
19115;Almoguera
19116;Driebes
19116;Convento Franciscano Pastrana
19117;Albalate De Zorita
19118;Almonacid De Zorita
19119;Hueva
19119;Anguix
19119;Illana
19119;Hontoba
19119;Sayaton
19119;Bolarque
19119;Escopete
19119;Escariche
19119;Rio Llano
19119;Cuartillejo
19119;El Soto (Illana)
19119;Zorita De Los Canes
19119;Urbanizacion Riollano
19119;Urbanizacion Cuartillejo
19119;Central Nuclear ´Jose Cabrera´
19119;Urbanizacion Nueva Sierra De Altomira
19119;Colonias De San Joaquin, Las, Urbanizacion
19120;Sacedon
19125;Alcocer
19126;Salmeron
19127;Millana
19127;Corcoles
19127;Escamilla
19127;Castilforte
19128;Mantiel
19128;Cereceda
19128;Las Anclas
19128;Chillaron Del Rey
19128;Urbanizacion Peñalagos
19128;Brisas, Las, Urbanizacion
19128;Paraiso, El, Urbanizacion
19129;Alique
19129;Pareja
19129;Casasana
19129;Tabladillo
19130;Auñon
19131;Entrepeñas
19131;Pantano De Entrepeñas
19132;Alhondiga
19132;Valdeconcha
19133;Budia
19133;Alocen
19133;El Berral
19133;El Olivar
19133;Berninches
19134;Peñalver
19134;Tendilla
19135;Armuña De Tajuña
19140;Horche
19141;Yebes
19141;Aranzueque
19141;Valdarachas
19141;Loranca De Tajuña
19142;Lupiana
19142;Valdeavellano
19143;Duron
19143;Irueste
19143;Romanones
19143;Yelamos De Abajo
19143;Yelamos De Arriba
19143;San Andres Del Rey
19144;Fuentelviejo
19144;Fuentelencina
19144;Moratilla De Los Meleros
19145;Renera
19150;Iriepal
19151;Centenera
19152;Aldeanueva De Guadalajara
19153;Atanzon
19160;Albolleque
19160;Chiloeches
19161;Pozo De Guadalajara
19162;Pioz
19162;Monte Alcarria
19162;Finca Piedras Menaras
19162;Ciudad Residencial El Clavin
19170;El Casar
19170;Coto, El, Urbanizacion
19170;Colinas, Las, Urbanizacion
19170;Urbanizacion Monte Calderon
19170;Urbanizacion Parque De Las Castillas
19171;Cabanillas Del Campo
19174;Galapagos
19174;Valdeaveruelo
19174;Torrejon Del Rey
19180;Marchamalo
19182;Usanos
19182;Fuentelahiguera De Albatages
19184;Viñuelas
19184;Casa De Uceda
19184;Villaseca De Uceda
19184;Alpedrete De La Sierra
19184;Valdepeñas De La Sierra
19185;Valbueno
19185;Mesones De Uceda
19185;Valdenuño Fernandez
19185;Urbanizacion Caraquiz
19185;Urbanizacion Sotolargo
19185;Urbanizacion Lago Del Jaral
19185;Caraquiz I, Ii Y Iii, Urbanizacion
19186;El Cubillo De Uceda
19187;Uceda
19190;Torija
19192;Gajanejos
19192;Trijueque
19192;Urbanizacion Beltraneja
19192;Mirador Del Cid, El, Urbanizacion
19193;Taracena
19196;Muduex
19196;Utande
19196;Ledanca
19196;Argecilla
19196;Valdearenas
19196;Urbanizacion Arcipreste
19196;Valfermoso De Las Monjas
19197;Cañizar
19197;Ciruelas
19197;Sopetran
19197;Valdenoches
19197;Heras De Ayuso
19197;Torre Del Burgo
19197;Rebollosa De Hita
19197;El Palacio De Heras
19198;Tortola De Henares
19200;Acequilla
19200;Miralcampo
19200;Barriada De Asfain
19200;Azuqueca De Henares
19208;Alovera
19209;Quer
19209;Villanueva De La Torre
19209;Urbanizacion Eusebio Centenera
19210;Yunquera De Henares
19219;Malaguilla
19219;Malaga Del Fresno
19220;Humanes De Mohernando
19222;Tamajon
19223;El Vado
19223;El Espinar
19223;Campillejo
19223;Majaelrayo
19223;Roblelacasa
19223;Robleluengo
19223;Campillo De Ranas
19224;Presa De Matallana
19224;Valverde De Los Arroyos
19225;Muriel
19225;La Mierla
19225;Almiruete
19225;Retiendas
19225;Palancares
19225;Valdesotos
19225;Puebla De Valles
19225;Tortuero De La Sierra
19226;Mohernando
19227;Maluque
19227;Alarilla
19227;Taragudo
19227;Matarrubia
19227;Depuradora Maluque
19227;Robledillo De Mohernando
19227;Colegio Salesiano Maluque
19229;Razbona
19229;Montarron
19229;Torrebeleña
19229;Puebla De Beleña
19229;Palacios, Los, Finca
19229;Cerezo De Mohernando
19229;Urbanizacion Peñahora
19229;Estacion Humanes De Mohernando
19230;Cogolludo
19237;Aleas
19237;Arbancon
19237;Semillas
19237;Fuencemillan
19237;Beleña De Sorbe
19237;Zarzuela De Jadraque
19237;San Andres Del Congosto
19238;La Huerce
19238;Umbralejo
19238;Veguillas
19238;Valdepinillos
19238;Arroyo De Fraguas
19238;Zarzuela De Galve
19238;La Nava De Jadraque
19239;Monasterio
19240;Jadraque
19242;Hiendelaencina
19243;La Toba
19243;Congostrina
19243;Robledo De Corpes
19243;Pradena De Atienza
19243;Gascueña De Bornova
19244;Bustares
19244;El Ordial
19244;Navas De Jadraque
19244;Villares De Jadraque
19244;Aldeanueva De Atienza
19245;Angon
19245;Negredo
19245;Jirueque
19245;Santiuste
19245;Cendejas De Enmedio
19245;Pantano De Palmaces
19245;Cendejas De La Torre
19245;Palmaces De Jadraque
19245;Rebollosa De Jadraque
19245;Cendejas Del Padrastro
19245;Torremocha De Jadraque
19246;Medranda
19246;Miralrio
19246;Padilla De Hita
19246;Pinilla De Jadraque
19246;Casas De San Galindo
19246;Castilblanco De Henares
19246;Villanueva De Argecilla
19247;Bujalaro
19247;Membrillera
19247;Estacion Jadraque
19247;Poligono Peñablanca
19247;Carrascosa De Henares
19247;Barrio Estacion De Jadraque
19248;Hita
19249;El Chocolatero
19250;Siguenza
19260;Alcolea Del Pinar
19261;Luzaga
19261;Tortonda
19261;Cortes De Tajuña
19261;Villaverde Del Ducado
19262;Sauca
19262;Barbatona
19262;Estriegana
19262;Jodra Del Pinar
19263;Guijosa
19263;Bujarrabal
19263;Cubillas Del Pinar
19264;Horna
19264;Mojares
19264;Alboreca
19264;Alcuneza
19264;Olmedillas
19265;Ures
19265;Pozancos
19266;Carabias
19266;El Atance
19266;Cirueches
19266;Palazuelos
19266;Bujalcayado
19266;Olmeda De Jadraque
19266;Salinas De La Olmeda
19267;La Cabrera
19267;Moratilla De Henares
19268;Algora
19268;Laranueva
19268;Mirabueno
19268;Pelegrina
19268;Navalpotro
19268;La Fuensaviñan
19268;La Torresaviñan
19268;Torremocha Del Campo
19269;Imon
19269;Rienda
19269;Sienes
19269;Riotobi
19269;Cardeñosa
19269;Riosalido
19269;Santamera
19269;Cercadillo
19269;Valdelcubo
19269;Villacorza
19269;La Barbolla
19269;Valdealmendras
19269;Riba De Santiuste
19269;Riofrio Del Llano
19269;Torrecilla Del Ducado
19269;Torre De Valdealmendras
19270;Atienza
19274;Villacadima
19275;Somolinos
19275;Albendiego
19275;Cantalojas
19275;Campisabalos
19275;Galve De Sorbe
19275;Condemios De Abajo
19275;Condemios De Arriba
19276;Higes
19276;Ujados
19276;Bañuelos
19276;Bochones
19276;Cañamares
19276;Tordelloso
19276;Alpedroches
19276;Miedes De Atienza
19276;Casillas De Atienza
19276;Romanillos De Atienza
19277;Madrigal
19277;Cincovillas
19277;Tordelrabano
19277;Paredes De Siguenza
19277;Alcolea De Las Peñas
19278;Naharros
19278;La Bodera
19278;La Miñosa
19280;Maranchon
19281;Codes
19281;Clares
19281;Balbacil
19281;Ciruelos Del Pinar
19283;Anguita
19283;Garbajosa
19283;Iniestola
19283;Aguilar De Anguita
19283;Santa Maria Del Espino
19285;Luzon
19286;Mazarete
19286;Tobillos
19286;Dehesa Solanillos
19287;Concha
19287;Turmiel
19287;Estables
19287;Milmarcos
19287;Anchuela Del Campo
19287;Anquela Del Ducado
19287;Fuentelsaz Del Campo
19290;Fontanar
19290;Finca Berjafel
19290;Espinar, El, Finca
19292;Copernal
19292;Espinosa De Henares
19294;Aragosa
19294;Matillas
19294;Mandayona
19294;Castejon De Henares
19294;Villaseca De Henares
19295;Baides
19295;Viana De Jadraque
19295;Huermeces Del Cerro
19300;Molina De Aragon
19310;Checa
19310;Chequilla
19310;Alcoroches
19311;Orea
19312;Traid
19312;Terzaga
19312;Terzaguilla
19312;Pinilla De Molina
19313;Peralejos De Las Truchas
19314;Armalla
19314;Taravilla
19314;Salinas De Armalla
19315;Megina
19320;Motos
19320;Alustante
19323;Tordesilos
19324;Setiles
19325;Adobes
19325;Piqueras
19325;Tordellego
19326;El Pobo De Dueñas
19327;El Pedregal
19328;Hombrados
19328;Morenilla
19328;Castellar De La Muela
19331;Guisema
19332;Amayas
19332;Mochales
19332;Algar De Mesa
19332;Villel De Mesa
19333;Labros
19333;Tartanedo
19334;Hinojosa
19336;Pardos
19337;Torrubia
19338;Tortuera
19339;Embid
19339;Cillas
19339;Rueda De La Sierra
19340;Rillo De Gallo
19341;Corduente
19342;Herreria
19343;Canales De Molina
19344;Aragoncillo
19345;Arandilla
19345;Torremocha Del Pinar
19346;Selas
19350;Anchuela Del Pedregal
19351;Tordelpalo
19352;Prados Redondos
19353;Chera
19354;Aldehuela
19355;Torrecuadrada De Molina
19356;Otilla
19357;Anquela Del Pedregal
19360;Campillo De Dueñas
19361;La Yunta
19362;Cubillejo De La Sierra
19363;Cubillejo Del Sitio
19390;Tierzo
19390;Escalera
19390;Teroleja
19390;Valhermoso
19390;Valsalobre
19390;Fuembellida
19390;Baños De Tajo
19391;Pradilla
19391;Castilnuevo
19391;Torremochuela
19392;Torete
19392;Terraza
19392;Ventosa
19392;Lebrancon
19392;Castellote
19392;Cuevas Minadas
19392;Cuevas Labradas
19392;Torrecilla Del Pinar
19400;Brihuega
19411;Archilla
19411;Romancos
19411;Balconete
19411;Tomellosa
19411;Santa Clara
19411;Valfermoso De Tajuña
19412;Valdesaz
19412;Caspueñas
19412;Valdegrudas
19412;Matilla, La, Finca
19412;Fuentes De La Alcarria
19413;Yela
19413;Pajares
19413;Malacuera
19413;Hontanares
19413;Castilmimbre
19413;Olmeda Del Extremo
19413;Villaviciosa De Tajuña
19420;Cifuentes
19429;Huetos
19429;Ruguilla
19429;Sotoca De Tajo
19429;Val De San Garcia
19431;Oter
19431;Canredondo
19431;Torrecuadradilla
19431;Carrascosa De Tajo
19432;Renales
19432;Abanades
19432;Ocentejo
19432;Sacecorbo
19432;Canales Del Ducado
19441;La Loma
19441;Ribarredonda
19441;Huertahernando
19441;Riba De Saelices
19442;Ablanque
19443;Cobeta
19443;Saelices De La Sal
19443;Buenafuente Del Sistal
19444;Olmeda De Cobeta
19444;Villar De Cobeta
19445;Sotodosos
19445;Esplegares
19445;Padilla Del Ducado
19445;Villarejo De Medina
19445;La Hortezuela De Ocen
19450;Trillo
19458;El Soto
19458;Instituto Leprologico De Trillo
19459;Gualda
19459;Picazo
19459;Valdelagua
19459;Gargoles De Abajo
19459;Gargoles De Arriba
19459;Central Nuclear De Trillo
19459;Poblado Central Nuclear De Trillo
19460;Villanueva De Alcoron
19461;Armallones
19461;Huertapelayo
19462;Peñalen
19463;Poveda De La Sierra
19490;Civica
19490;Alaminos
19490;Cogollor
19490;Almadrones
19490;Barriopedro
19490;Valderrebollo
19490;Masegoso De Tajuña
19490;Venta De Almadrones
19491;Henche
19491;Moranchel
19491;El Sotillo
19491;Las Inviernas
19491;Solanillos Del Extremo
19491;Torrecuadrada De Los Valles
19492;Azañon
19492;Arbeteta
19492;La Puerta
19492;La Solana
19492;Morillejo
19492;Valdenaya
19492;El Recuenco
19492;Viana De Mondejar
19492;Valtablado Del Rio
19493;Peralveche
19493;Villaescusa De Palositos
19495;Zaorejas
19495;El Campillo
20001;Donostia-San Sebastian
20002;Donostia-San Sebastian
20003;Donostia-San Sebastian
20004;Donostia-San Sebastian
20005;Donostia-San Sebastian
20006;Donostia-San Sebastian
20007;Donostia-San Sebastian
20008;Donostia-San Sebastian
20009;Donostia-San Sebastian
20010;Donostia-San Sebastian
20011;Donostia-San Sebastian
20012;Donostia-San Sebastian
20013;Donostia-San Sebastian
20014;Donostia-San Sebastian
20015;Donostia-San Sebastian
20016;Donostia-San Sebastian
20017;Donostia-San Sebastian
20018;Donostia-San Sebastian
20070;Donostia-San Sebastian Correos-Telegrafos
20071;Donostia-San Sebastian Organismos Oficiales
20080;Donostia-San Sebastian Apartados Particulares Y Lista
20100;Lezo
20100;Renteria
20100;Errenteria
20100;Landarbaso
20110;Pasaia
20110;Pasai Antxo
20110;Pasai Donibane
20110;Pasai San Pedro
20120;Eziago
20120;Hernani
20120;Jauregi
20120;Osinaga
20120;Akerregi
20120;Zikuñaga
20120;Martindegi
20120;Santa Barbara
20128;Epela
20128;Pagoaga
20128;Ereñotzu
20130;Urnieta
20140;Andoain
20140;Goiburu
20140;Leizotz
20140;Buruntza
20140;Sorabilla
20150;Aduna
20150;Amasa
20150;Elbarrena
20150;Villabona
20159;Upazan
20159;Asteasu
20159;Larraul
20159;Beballara
20159;Elizmendi
20159;Goiballara
20159;Errekaballara
20159;Pueblo Zizurkil
20160;Oria
20160;Lasarte
20160;Atsobakar
20160;Larrekoetxe
20160;Lasarte-Oria
20160;Zubieta (Usurbil)
20160;Zubieta (Donostia-San Sebastian)
20170;Kalezar
20170;Usurbil
20170;Urdaiaga
20170;Txikierdi
20170;Aginaga (Usurbil)
20170;San Esteban (Usurbil)
20180;Arragua
20180;Ergoien
20180;Gurutze
20180;Karrika
20180;Altzibar
20180;Elizalde
20180;Oiartzun
20180;Iturriotz
20180;Ugaldetxo
20200;Beasain
20200;Loinatz
20200;Altamira
20200;Antzizar
20200;Ugartemendi
20200;Beasainmendi
20210;Lazkao
20210;Senpere
20210;Zubierreka
20210;Lazkaomendi
20211;Ataun
20211;San Martin
20211;Aia (Ataun)
20211;San Gregorio
20212;Ihurre
20212;Olaberria
20213;Idiazabal
20213;Urtsuaran
20214;Segura
20214;Zerain
20214;Mutiloa
20215;Olaran
20215;Zegama
20215;Arrieta
20215;Goialdea
20215;Barrenaldea
20216;Ormaiztegi
20217;Gabiria
20217;Alegia (Gabiria)
20218;Garin
20218;Arriaran
20218;Mandubia
20218;Salbatore
20218;Astigarreta
20218;Gudugarreta
20218;Aratz-Matxinbenta
20218;Aratz-Matxinbenta (Ezkio-Itsaso)
20220;Aztiria
20220;Brinkola
20220;Telleriarte
20230;Legazpi
20240;Ordizia
20247;Zaldibia
20248;Arama
20248;Altzaga
20248;Gaintza
20249;Itsasondo
20250;Legorreta
20259;Baliarrain
20260;Alegia
20260;Errotaldea
20260;Langaurrealdea
20267;Aldaba
20267;Ikaztegieta
20268;Altzo
20268;Bedaio
20268;Ugarte
20268;Amezketa
20268;Ergoiena
20269;Orendain
20269;Abaltzisketa
20270;Irura
20270;Anoeta
20280;Portua
20280;Arkolla
20280;Mendelu
20280;Akartegi
20280;Puntalea
20280;Jaitzubia
20280;Zimizarga
20280;Amute-Kosta
20280;Hondarribia
20280;Alde Zaharra
20280;Gornutz (Montaña)
20300;Irún
20301;Irún
20302;Irún
20303;Irún
20304;Irún
20305;Irún
20400;Ibarra
20400;Tolosa
20400;Urkizu
20400;Usabal
20400;Txarama
20400;San Blas
20400;Montezkue
20400;Auzotxikia
20400;Santa Luzia
20400;San Esteban (Tolosa)
20490;Orexa
20490;Lizartza
20491;Gaztelu
20491;Leaburu
20491;Belauntza
20492;Berastegi
20493;Eldua
20493;Berrobi
20493;Elduain
20494;Alkiza
20494;Hernialde
20495;Albiztur
20496;Goiatz
20496;Bidania
20496;Bidegoyan
20500;Udala
20500;Bedoña
20500;Gesalibar
20500;Mondragon
20500;Meatzerreka
20500;Arrasate/Mondragon
20500;Garagartza (Arrasate/Mondragon)
20530;Marin
20530;Mazmela
20530;Apotzaga
20530;Zarimutz
20530;Bolibar-Ugazua
20530;Leintz-Gatzaga
20540;Eskoriatza
20550;Oro
20550;Gellao
20550;Goroeta
20550;Larrino
20550;Areantza
20550;Arkarazo
20550;Galartza
